Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
53089,9786943,HX436089,09/18/2014 03:37:00 PM,052XX S PARKSIDE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,811,8.0,23.0,56.0,11,1139582.0,1869296.0,2014,02/10/2018 03:50:01 PM,41.797450096,-87.763670428,"(41.797450096, -87.763670428)"
53090,11298661,JB241870,04/28/2018 06:00:00 PM,009XX W 51ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,934,9.0,20.0,61.0,14,1170969.0,1870683.0,2018,05/05/2018 03:54:51 PM,41.800627735,-87.648528821,"(41.800627735, -87.648528821)"
53091,10506916,HZ248444,05/02/2016 02:30:00 PM,003XX S HOMAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1133,11.0,28.0,27.0,07,1153765.0,1898461.0,2016,02/10/2018 03:50:01 PM,41.877212787,-87.710883629,"(41.877212787, -87.710883629)"
53092,7795890,HS605529,11/08/2010 06:00:00 PM,048XX W BALMORAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1621,16.0,45.0,12.0,14,1143118.0,1935469.0,2010,02/04/2016 06:33:39 AM,41.978971673,-87.749050842,"(41.978971673, -87.749050842)"
53093,10521613,HZ263795,05/14/2016 01:50:00 AM,061XX S ARCHER AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,811,8.0,23.0,56.0,06,1137711.0,1868195.0,2016,02/10/2018 03:50:01 PM,41.794462581,-87.770558224,"(41.794462581, -87.770558224)"
53094,8707725,HV384545,07/15/2012 02:00:00 AM,019XX W EVERGREEN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1424,14.0,1.0,24.0,06,1163358.0,1909210.0,2012,02/10/2018 03:50:01 PM,41.906512581,-87.675358194,"(41.906512581, -87.675358194)"
53095,4557594,HL763569,11/30/2005 12:23:20 PM,045XX N BROADWAY,2027,NARCOTICS,POSS: CRACK,PARKING LOT/GARAGE(NON.RESID.),True,False,2311,19.0,46.0,3.0,18,1168246.0,1930319.0,2005,02/28/2018 03:56:25 PM,41.964332396,-87.656790803,"(41.964332396, -87.656790803)"
53096,11328646,JB281701,05/28/2018 12:45:00 AM,022XX N LISTER AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,True,False,1432,14.0,32.0,22.0,26,1163410.0,1914897.0,2018,06/04/2018 04:01:50 PM,41.922117,-87.675006825,"(41.922117, -87.675006825)"
53097,3452175,HK518931,07/27/2004 02:45:00 PM,037XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,True,True,1732,17.0,30.0,16.0,08B,1150919.0,1923677.0,2004,02/10/2018 03:50:01 PM,41.946464013,-87.720672053,"(41.946464013, -87.720672053)"
53098,2434681,HH752232,11/01/2002 11:00:00 AM,052XX W CONGRESS PKWY,0890,THEFT,FROM BUILDING,APARTMENT,False,True,1522,15.0,29.0,25.0,06,1141518.0,1897180.0,2002,02/28/2018 03:56:25 PM,41.873932483,-87.755883289,"(41.873932483, -87.755883289)"
53099,6665788,HP467108,07/22/2008 04:53:00 AM,027XX N KEDZIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,1411,14.0,35.0,22.0,18,1154569.0,1918134.0,2008,02/28/2018 03:56:25 PM,41.931181237,-87.707404489,"(41.931181237, -87.707404489)"
53100,5563202,HN371376,05/27/2007 10:00:00 PM,103XX S TORRENCE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,434,4.0,10.0,51.0,05,1195508.0,1836957.0,2007,02/28/2018 03:56:25 PM,41.707509331,-87.559650095,"(41.707509331, -87.559650095)"
53101,8872795,HV540602,10/30/2012 10:50:00 AM,0000X W TERMINAL ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,False,False,1652,16.0,41.0,76.0,26,1100726.0,1934289.0,2012,02/10/2018 03:50:01 PM,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
53102,9198571,HW344195,07/01/2013 08:30:00 PM,063XX S STONY ISLAND AVE,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,314,3.0,20.0,42.0,06,1187961.0,1863261.0,2013,02/10/2018 03:50:01 PM,41.779872827,-87.586450869,"(41.779872827, -87.586450869)"
53103,2743723,HJ380036,05/20/2003 06:00:00 PM,070XX N ORIOLE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1611,16.0,41.0,9.0,06,1124734.0,1946062.0,2003,02/28/2018 03:56:25 PM,42.008364111,-87.816425274,"(42.008364111, -87.816425274)"
53104,6490837,HP566068,09/11/2008 05:03:00 PM,050XX S SEELEY AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,915,9.0,16.0,61.0,04B,1163540.0,1871338.0,2008,02/28/2018 03:56:25 PM,41.802584318,-87.675755036,"(41.802584318, -87.675755036)"
53105,4771734,HM381718,05/30/2006 08:00:00 AM,042XX W KINZIE ST,0610,BURGLARY,FORCIBLE ENTRY,FACTORY/MANUFACTURING BUILDING,False,False,1114,11.0,28.0,26.0,05,1148083.0,1902248.0,2006,02/28/2018 03:56:25 PM,41.887715925,-87.731649001,"(41.887715925, -87.731649001)"
53106,2699305,HJ323499,04/25/2003 09:30:00 PM,076XX S KINGSTON AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,421,4.0,7.0,43.0,26,1194519.0,1854817.0,2003,02/28/2018 03:56:25 PM,41.756543074,-87.562686166,"(41.756543074, -87.562686166)"
53107,9000462,HW147301,02/05/2013 12:00:00 PM,016XX W LE MOYNE ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1433,14.0,1.0,24.0,06,1165134.0,1910166.0,2013,02/10/2018 03:50:01 PM,41.909098342,-87.668807056,"(41.909098342, -87.668807056)"
53108,3796554,HL163396,02/05/2005 01:40:00 AM,060XX S HALSTED ST,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,VACANT LOT/LAND,False,False,712,7.0,16.0,68.0,03,1171999.0,1865041.0,2005,02/28/2018 03:56:25 PM,41.785122891,-87.644917177,"(41.785122891, -87.644917177)"
53109,12181487,JD385519,10/01/2020 09:45:00 AM,003XX W OAK ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,False,False,1823,18.0,27.0,8.0,07,1173622.0,1907100.0,2020,10/08/2020 03:55:19 PM,41.900500399,-87.637717596,"(41.900500399, -87.637717596)"
53110,22606,HZ341483,07/08/2016 10:58:00 PM,112XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,531,5.0,9.0,49.0,01A,1178800.0,1830639.0,2016,03/18/2019 04:08:09 PM,41.690567503,-87.621025854,"(41.690567503, -87.621025854)"
53111,1877496,G726167,12/03/2001 10:00:00 PM,092XX S PAXTON AV,0820,THEFT,$500 AND UNDER,STREET,False,False,413,4.0,,,06,1192495.0,1843994.0,2001,08/17/2015 03:03:40 PM,41.72689332,-87.57045522,"(41.72689332, -87.57045522)"
53112,3140422,HK129529,01/16/2004 08:14:00 PM,093XX S LA SALLE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,False,634,6.0,21.0,49.0,15,1176922.0,1843044.0,2004,02/28/2018 03:56:25 PM,41.724650968,-87.627529047,"(41.724650968, -87.627529047)"
53113,3266248,HK292131,04/09/2004 01:05:00 PM,055XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,1522,15.0,29.0,25.0,08B,1139376.0,1900200.0,2004,02/28/2018 03:56:25 PM,41.882259032,-87.763674222,"(41.882259032, -87.763674222)"
53114,9404897,HW521990,10/05/2013 05:01:00 PM,006XX N HOMAN AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1121,11.0,27.0,23.0,18,1153595.0,1904149.0,2013,02/10/2018 03:50:01 PM,41.892824617,-87.711356453,"(41.892824617, -87.711356453)"
53115,1647027,G430205,04/02/2001 11:00:00 AM,001XX W HURON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1832,18.0,,,06,1175273.0,1905005.0,2001,08/17/2015 03:03:40 PM,41.894714716,-87.631716383,"(41.894714716, -87.631716383)"
53116,9448389,HX101470,01/02/2014 02:45:00 PM,010XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1224,12.0,27.0,28.0,08A,1169686.0,1900712.0,2014,02/04/2016 06:33:39 AM,41.883057972,-87.652360831,"(41.883057972, -87.652360831)"
53117,12088956,JD275631,06/23/2020 08:00:00 PM,106XX S GREEN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2233,22.0,34.0,73.0,11,1172537.0,1834225.0,2020,07/01/2020 03:48:16 PM,41.700547874,-87.643849909,"(41.700547874, -87.643849909)"
53118,7076658,HR483782,08/14/2009 05:00:00 AM,005XX N LECLAIRE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1532,15.0,28.0,25.0,14,1142269.0,1903096.0,2009,02/28/2018 03:56:25 PM,41.890152822,-87.752979049,"(41.890152822, -87.752979049)"
53119,4309467,HL617905,09/17/2005 11:54:53 AM,034XX W 71ST ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,False,831,8.0,18.0,66.0,03,1154764.0,1857321.0,2005,02/10/2018 03:50:01 PM,41.764299323,-87.708314371,"(41.764299323, -87.708314371)"
53120,4405983,HL700411,10/28/2005 07:40:00 AM,035XX N CICERO AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1634,16.0,38.0,15.0,06,1143756.0,1922905.0,2005,02/10/2018 03:50:01 PM,41.944483053,-87.74702069,"(41.944483053, -87.74702069)"
53121,5971347,HN760244,12/15/2007 07:15:00 AM,015XX S KOLIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1012,10.0,24.0,29.0,08B,1147635.0,1892167.0,2007,02/28/2018 03:56:25 PM,41.860061079,-87.733552905,"(41.860061079, -87.733552905)"
53122,4051249,HL397984,06/04/2005 09:00:00 AM,036XX S RHODES AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,212,2.0,4.0,35.0,05,1180179.0,1881011.0,2005,02/28/2018 03:56:25 PM,41.828762287,-87.614436164,"(41.828762287, -87.614436164)"
53123,4411631,HL707067,10/31/2005 04:00:00 PM,017XX N WHIPPLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1421,14.0,26.0,23.0,08B,1155692.0,1911470.0,2005,02/28/2018 03:56:25 PM,41.91287212,-87.703457538,"(41.91287212, -87.703457538)"
53124,8915940,HV588709,12/03/2012 06:00:00 PM,077XX W TOUHY AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1611,16.0,41.0,9.0,06,1123944.0,1947162.0,2012,02/10/2018 03:50:01 PM,42.011395666,-87.819307649,"(42.011395666, -87.819307649)"
53125,4751335,HM358649,05/18/2006 07:30:00 AM,010XX N KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,"SCHOOL, PUBLIC, GROUNDS",False,False,1111,11.0,37.0,23.0,14,1148187.0,1906782.0,2006,02/28/2018 03:56:25 PM,41.900155706,-87.731150217,"(41.900155706, -87.731150217)"
53126,8626420,HV299805,04/15/2012 03:00:00 PM,007XX W FULTON MARKET,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1212,12.0,27.0,28.0,06,1171156.0,1902087.0,2012,02/04/2016 06:33:39 AM,41.886798928,-87.646922569,"(41.886798928, -87.646922569)"
53127,10539097,HZ283915,05/01/2012 12:01:00 AM,083XX S EXCHANGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,423,4.0,10.0,46.0,11,,,2012,05/29/2016 03:49:31 PM,,,
53128,2879767,HJ544390,08/05/2003 03:46:00 AM,031XX W 59TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,TAVERN/LIQUOR STORE,False,False,824,8.0,16.0,66.0,14,1156267.0,1865334.0,2003,02/28/2018 03:56:25 PM,41.786258092,-87.702590037,"(41.786258092, -87.702590037)"
53129,11557792,JC106205,01/05/2019 07:51:00 PM,070XX N RAVENSWOOD AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,True,False,2424,24.0,49.0,1.0,26,1163079.0,1946655.0,2019,01/18/2019 09:37:14 AM,42.009269306,-87.675326876,"(42.009269306, -87.675326876)"
53130,11833772,JC439730,09/19/2019 12:15:00 PM,0000X E CHICAGO AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1833,18.0,42.0,8.0,06,1176697.0,1905741.0,2019,09/26/2019 04:25:03 PM,41.896702263,-87.626464221,"(41.896702263, -87.626464221)"
53131,12484141,JE375622,09/15/2021 10:00:00 AM,060XX S AUSTIN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,812,8.0,13.0,64.0,26,1137437.0,1863799.0,2021,09/22/2021 04:54:46 PM,41.782404094,-87.771668305,"(41.782404094, -87.771668305)"
53132,9165600,HW311054,06/09/2013 11:00:00 AM,054XX N NORTHWEST HWY,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,APARTMENT,False,True,1622,16.0,45.0,11.0,26,1135969.0,1935451.0,2013,02/10/2018 03:50:01 PM,41.979053079,-87.775342532,"(41.979053079, -87.775342532)"
53133,6427260,HP508954,08/12/2008 10:20:00 AM,037XX W WABANSIA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,2535,25.0,26.0,23.0,03,1151368.0,1911043.0,2008,02/10/2018 03:50:01 PM,41.911786432,-87.719354198,"(41.911786432, -87.719354198)"
53134,1872110,G716771,11/29/2001 03:09:00 PM,065XX S FRANCISCO AV,0460,BATTERY,SIMPLE,APARTMENT,False,True,831,8.0,,,08B,1158132.0,1861142.0,2001,08/17/2015 03:03:40 PM,41.774716895,-87.695865897,"(41.774716895, -87.695865897)"
53135,11555860,JC103821,01/03/2019 10:15:00 PM,075XX S LANGLEY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,624,6.0,6.0,69.0,03,1182200.0,1855187.0,2019,02/03/2019 03:54:34 PM,41.757852343,-87.60782093,"(41.757852343, -87.60782093)"
53136,4841623,HM448587,07/01/2006 04:40:00 AM,051XX S FEDERAL ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,False,232,2.0,3.0,40.0,08B,1176575.0,1870930.0,2006,02/10/2018 03:50:01 PM,41.801181128,-87.627962486,"(41.801181128, -87.627962486)"
53137,11154081,JA517875,11/19/2017 01:05:00 PM,024XX W BELMONT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,PARKING LOT/GARAGE(NON.RESID.),False,True,1921,19.0,47.0,5.0,26,1159392.0,1921181.0,2017,02/10/2018 03:50:01 PM,41.939444419,-87.689596768,"(41.939444419, -87.689596768)"
53138,11787702,JC384672,08/06/2019 09:00:00 AM,076XX S CICERO AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,833,8.0,18.0,65.0,14,1145727.0,1853720.0,2019,08/13/2019 04:18:46 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
53139,7617657,HS416747,07/18/2010 08:40:00 AM,0000X W DOOR F ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,True,False,1651,16.0,41.0,76.0,26,1100336.0,1935050.0,2010,02/10/2018 03:50:01 PM,41.978514835,-87.90639656,"(41.978514835, -87.90639656)"
53140,4032107,HL383315,05/27/2005 08:20:00 PM,054XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,2132,2.0,4.0,41.0,06,1187681.0,1869525.0,2005,02/28/2018 03:56:25 PM,41.797068393,-87.587278098,"(41.797068393, -87.587278098)"
53141,8895048,HV568942,11/19/2012 05:15:00 PM,012XX S ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,False,True,1224,12.0,2.0,28.0,08B,1165916.0,1894587.0,2012,02/10/2018 03:50:01 PM,41.866331725,-87.666379171,"(41.866331725, -87.666379171)"
53142,7187670,HR592067,10/16/2009 10:35:00 PM,008XX E 111TH ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,531,5.0,9.0,50.0,06,,,2009,08/17/2015 03:03:40 PM,,,
53143,11649352,JC217522,04/02/2019 10:00:00 AM,122XX S PRINCETON AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,523,5.0,34.0,53.0,05,1176494.0,1823666.0,2019,04/12/2019 04:00:15 PM,41.671484535,-87.629676709,"(41.671484535, -87.629676709)"
53144,12281290,JE126688,01/27/2021 06:00:00 PM,039XX W 70TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,833,8.0,13.0,65.0,11,1151320.0,1857560.0,2021,02/03/2021 03:58:22 PM,41.765023156,-87.720931412,"(41.765023156, -87.720931412)"
53145,2388799,HH688437,10/02/2002 10:00:00 PM,067XX S MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,723,7.0,17.0,68.0,07,1170803.0,1860231.0,2002,02/28/2018 03:56:25 PM,41.771949874,-87.649442482,"(41.771949874, -87.649442482)"
53146,5745266,HN552884,08/26/2007 08:00:00 PM,049XX W MADISON ST,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,False,False,1533,15.0,28.0,25.0,06,1143452.0,1899569.0,2007,02/28/2018 03:56:25 PM,41.880452272,-87.748722719,"(41.880452272, -87.748722719)"
53147,2223383,HH490588,07/05/2002 10:00:00 PM,015XX W WARREN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1333,12.0,27.0,28.0,14,1166006.0,1900436.0,2002,02/28/2018 03:56:25 PM,41.882379941,-87.665881802,"(41.882379941, -87.665881802)"
53148,6435278,HP510989,08/13/2008 02:32:20 PM,047XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,False,911,9.0,14.0,58.0,08B,1158840.0,1873079.0,2008,02/28/2018 03:56:25 PM,41.807459226,-87.692944505,"(41.807459226, -87.692944505)"
53149,11270232,JB203965,03/29/2018 12:21:00 PM,034XX W LAKE ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,1123,11.0,28.0,27.0,24,1153515.0,1901177.0,2018,05/04/2018 03:51:04 PM,41.884670744,-87.711729333,"(41.884670744, -87.711729333)"
53150,9678285,HX328191,07/02/2014 07:00:00 AM,027XX W 38TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,911,9.0,12.0,58.0,26,1158714.0,1879006.0,2014,02/10/2018 03:50:01 PM,41.823726232,-87.693244712,"(41.823726232, -87.693244712)"
53151,2764159,HJ386825,05/25/2003 09:16:26 PM,046XX S PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,914,9.0,20.0,61.0,18,1165788.0,1873977.0,2003,02/28/2018 03:56:25 PM,41.809778549,-87.66743564,"(41.809778549, -87.66743564)"
53152,3210366,HK223338,03/06/2004 09:40:00 AM,030XX N AVERS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2523,25.0,30.0,21.0,08B,1150525.0,1920045.0,2004,02/28/2018 03:56:25 PM,41.936505233,-87.72221546,"(41.936505233, -87.72221546)"
53153,10270478,HY458432,10/11/2015 10:10:00 PM,075XX N SHERIDAN RD,0460,BATTERY,SIMPLE,STREET,False,False,2422,24.0,49.0,1.0,08B,1165641.0,1950027.0,2015,02/10/2018 03:50:01 PM,42.018467702,-87.665803788,"(42.018467702, -87.665803788)"
53154,6210540,HP290512,04/20/2008 01:15:00 PM,071XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3.0,8.0,43.0,08B,1188770.0,1857964.0,2008,02/10/2018 03:50:01 PM,41.765318105,-87.583654287,"(41.765318105, -87.583654287)"
53155,8866287,HV540226,10/29/2012 04:30:00 PM,001XX E DELAWARE PL,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,1833,18.0,42.0,8.0,06,1177645.0,1906669.0,2012,02/10/2018 03:50:01 PM,41.899227252,-87.622954198,"(41.899227252, -87.622954198)"
53156,10951163,JA270554,05/19/2017 10:42:00 AM,055XX W NORTH AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,CONVENIENCE STORE,False,False,2532,25.0,37.0,25.0,26,1138971.0,1910083.0,2017,02/10/2018 03:50:01 PM,41.909386568,-87.764920978,"(41.909386568, -87.764920978)"
53157,8579118,HV253858,04/22/2012 10:13:00 PM,033XX N HALSTED ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,1924,19.0,44.0,6.0,18,1170328.0,1922557.0,2012,02/04/2016 06:33:39 AM,41.942987835,-87.6493637,"(41.942987835, -87.6493637)"
53158,8583134,HV250247,04/20/2012 06:00:00 AM,033XX W FILLMORE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,True,False,1134,11.0,24.0,29.0,26,1154228.0,1895173.0,2012,02/04/2016 06:33:39 AM,41.868180939,-87.709271389,"(41.868180939, -87.709271389)"
53159,3109638,HJ762102,11/15/2003 10:00:00 PM,052XX S LOREL AVE,2230,LIQUOR LAW VIOLATION,ILLEGAL CONSUMPTION BY MINOR,CHA APARTMENT,True,False,814,8.0,23.0,56.0,22,1141580.0,1869447.0,2003,02/10/2018 03:50:01 PM,41.797827897,-87.756339623,"(41.797827897, -87.756339623)"
53160,8728182,HV404125,07/28/2012 10:00:00 AM,061XX W FULLERTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2512,25.0,29.0,19.0,08B,1135255.0,1915305.0,2012,02/04/2016 06:33:39 AM,41.923783122,-87.778448036,"(41.923783122, -87.778448036)"
53161,11646540,JC214074,04/06/2019 02:22:00 PM,007XX E 103RD ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,True,False,512,5.0,9.0,50.0,26,1183077.0,1836833.0,2019,04/13/2019 04:01:56 PM,41.707466529,-87.605175926,"(41.707466529, -87.605175926)"
53162,8274509,HT508648,09/22/2011 10:45:00 AM,037XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,False,False,1112,11.0,27.0,23.0,14,1151121.0,1905078.0,2011,02/10/2018 03:50:01 PM,41.895422741,-87.720418178,"(41.895422741, -87.720418178)"
53163,5414152,HN252851,03/28/2007 04:56:17 PM,028XX N NAGLE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,2511,25.0,36.0,19.0,18,1132923.0,1918276.0,2007,02/28/2018 03:56:25 PM,41.931976985,-87.786947295,"(41.931976985, -87.786947295)"
53164,10761172,HZ525242,11/22/2016 02:00:00 AM,090XX S ABERDEEN ST,0810,THEFT,OVER $500,RESIDENCE,False,False,2222,22.0,21.0,73.0,06,1170572.0,1844869.0,2016,02/10/2018 03:50:01 PM,41.729799548,-87.65073601,"(41.729799548, -87.65073601)"
53165,3091779,HJ757813,11/13/2003 10:30:00 PM,070XX N CLARK ST,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,2424,24.0,49.0,1.0,16,1163400.0,1946840.0,2003,02/28/2018 03:56:25 PM,42.009770174,-87.674140581,"(42.009770174, -87.674140581)"
53166,2112796,HH345916,05/02/2002 09:00:00 PM,019XX N CAMPBELL AVE,0460,BATTERY,SIMPLE,STREET,False,True,1434,14.0,1.0,22.0,08B,1159397.0,1912625.0,2002,02/28/2018 03:56:25 PM,41.915966057,-87.689814396,"(41.915966057, -87.689814396)"
53167,4843701,HM456767,07/04/2006 03:00:00 AM,014XX W AUGUSTA BLVD,0810,THEFT,OVER $500,STREET,False,False,1323,12.0,27.0,24.0,06,1166608.0,1906778.0,2006,02/10/2018 03:50:01 PM,41.899769981,-87.66348946,"(41.899769981, -87.66348946)"
53168,11704475,JC280210,05/27/2019 02:53:00 AM,074XX N WESTERN AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,2411,24.0,50.0,2.0,06,1159015.0,1949230.0,2019,06/30/2019 03:56:27 PM,42.016419922,-87.69020838,"(42.016419922, -87.69020838)"
53169,9241733,HW387667,07/31/2013 06:00:00 PM,057XX S KEDZIE AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,824,8.0,14.0,63.0,06,1156029.0,1866379.0,2013,02/10/2018 03:50:01 PM,41.78913051,-87.703434602,"(41.78913051, -87.703434602)"
53170,11797232,JC396136,08/16/2019 05:45:00 PM,002XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,122,1.0,42.0,32.0,06,1174641.0,1898950.0,2019,08/23/2019 04:06:28 PM,41.878113603,-87.634218691,"(41.878113603, -87.634218691)"
53171,6572007,HP644044,10/23/2008 04:30:00 AM,085XX S MACKINAW AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,424,4.0,10.0,46.0,05,1199951.0,1849035.0,2008,02/10/2018 03:50:01 PM,41.740541626,-87.542974038,"(41.740541626, -87.542974038)"
53172,11796868,JC395660,08/16/2019 11:30:00 PM,006XX N SAWYER AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,False,False,1121,11.0,27.0,23.0,15,1154596.0,1904014.0,2019,08/23/2019 04:06:28 PM,41.892434194,-87.707683768,"(41.892434194, -87.707683768)"
53173,4060504,HL406249,06/08/2005 12:27:12 AM,0000X W 87TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,False,False,634,6.0,21.0,44.0,03,1177549.0,1847286.0,2005,02/10/2018 03:50:01 PM,41.736277427,-87.62510451,"(41.736277427, -87.62510451)"
53174,3895749,HL270655,04/02/2005 06:09:43 PM,064XX S EVANS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,312,3.0,20.0,42.0,14,1182327.0,1862459.0,2005,02/28/2018 03:56:25 PM,41.77780449,-87.607130477,"(41.77780449, -87.607130477)"
53175,8502693,HV179487,03/01/2012 07:27:00 PM,087XX S HOUSTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,RESIDENTIAL YARD (FRONT/BACK),True,False,424,4.0,10.0,46.0,18,1198036.0,1847678.0,2012,02/10/2018 03:50:01 PM,41.736865963,-87.55003549,"(41.736865963, -87.55003549)"
53176,8639116,HV313582,03/02/2012 09:00:00 AM,052XX W NORTH AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,False,False,2532,25.0,37.0,25.0,11,1141000.0,1910131.0,2012,02/04/2016 06:33:39 AM,41.909481147,-87.757466037,"(41.909481147, -87.757466037)"
